name,code,credits
ARQU3991,PRACTICA INSTITUC.TIEMPO COMP,6.0
EDUC4206,TESIS 1,6.0
DEPO1240,SQUASH PRINCIPIANTES,1.0
ISIS2503L,LAB. ARQUITEC. Y DISEÑO DE SW,0.0
CBIO4302,NEUROFISIOLOGIA EN ARTROPODOS,4.0
LENG1104,INGLÉS 4,0.0
ISIS2304,SISTEMAS TRANSACCIONALES,3.0
QUIM1105,APLICACIONES DE QUÍMICA,3.0
CBIO4123,DE LA CELULA A ORGANISMO:MECAN,4.0
CIDE3141B,COMERCIO Y DESARROLLO,3.0
CIDE5309,ETICA RESPONSABILIDAD SOC Y DE,4.0
IMEC3345,SISTEMAS CONVERSION DE ENERGIA,3.0
ANTR3009,SEMILLERO EN INVESTIGAC.SOCIAL,0.0
BIOL1327,ECOLOGIA: PRINCIPIOS Y APLICA.,3.0
ECON4568C,COMP. MICROECONOMIA III,0.0
LENG1204,FRANCÉS 4,3.0
IIND1003,CLINICA DE PROBLEMAS (IIND),0.0
IIND3001,PROYECTO DE GRADO 2,3.0
SICO5103,AUDITORIA INTEGRAL SISTEMICA,0.0
DERE2502,PROTECCIÓN LABORAL,3.0
FISI1028C,COMPL. FÍSICA II,0.0
DERE3640,DERECHO INTER INVER EXTRANJERA,3.0
GEOC2029,LAB MINER. FORMADORES DE ROCAS,1.0
ICYA1125,GEOMATICA (INGLES),3.0
DISE3990,INSCRIPCIÓN A GRADO,0.0
IMEC1330L,LABORATORIO TERMODINÁMICA,0.0
MATE1207C,CAL. VECTORIAL COMPL,0.0
QUIM1618C,COMPL FUND ANÁLISIS QUIM,0.0
CIDE4176,"ESPACIO PÚBLIC,EQUIP URB MOVIL",4.0
IELE2002C,COMPL TEORIA ELECTROMAGNETICA,0.0
LENG1106,INGLÉS 6,0.0
CISO4019,TRADIC TEORICAS ANTROPOLÓGICAS,4.0
DIGS5403,SEM. ESP. DISE. GEST SOC. TEC.,0.0
EGOB4112,PROYECTO DE GRADO I,3.0
ISIS1404L,LAB TI EN LAS ORGANIZACIONES,0.0
FISI2007,METODOS MATEMATICOS,3.0
DECA1001,HERRAMIENTAS VIDA UNIVERSITARI,1.0
ISIS1204L,LAB ALGORITMICA Y PROG. OBJ I,0.0
MATE1215,CALCULO INT-ECUAC.DIFER(HON),3.0
BIOL1313,BIOLOGIA PARA PSICOLOGIA-LAB,0.0
ECON3740,SEM E.SECTORES Y DLLOPRODUCT.,3.0
ICYA2407,MICROBIOLOGIA AMBIENTAL,3.0
QUIM3997,PASANTIA ESTUDIANT. NACIONALES,0.0
DERE2401,DERECHO PENAL,3.0
QUIM6984,TESIS 4 (DOCTORADO),12.0
IMEC1001L,LABORATORIO DE FUNDAMENTOS,0.0
MUSI1207,ENTREN AUDITIVO 3,2.0
IELE1400L,LAB FUNDAMENTOS DE REDES,0.0
MATE1212,MATEMATICAS 1 (BIO-MED),3.0
IELE1006L,LAB.FUNDAMENTOS CIRCUITOS,0.0
DEPO1256,SALSA,1.0
IMEC2540,DINAMICA SISTEM.MECAN.(INGLES),3.0
ARQU1121,TALLER DE COMPOSICION 2,3.0
DERE3201,SOCIEDADES,3.0
ADMI1190,SERVICIOS ECOSISTÉMIC.(INGLES),3.0
DEPO1220,YOGA,1.0
IBIO1010,INTRO. A LA ING. BIOMÉDICA,3.0
FISI1018C,COMPL. FÍSICA I,0.0
ISIS1204L,LAB ALGORITMICA Y PROG. OBJ I,0.0
ANTR1134B,DIVERSIDAD HUMANA,3.0
MBIO2101,BIOQUIMICA-LAB,1.0
ICYA2304C,COMPL FUNDAMENTOS GEOTECNIA,0.0
ICYA2304C,COMPL FUNDAMENTOS GEOTECNIA,0.0
ADMI2556,HERRAMIENTAS TOMA DECI I,3.0
FISI1022,FISICA BASICA 2,3.0
IELE1400,FUNDAMENTOS DE REDES,3.0
IMEC2320,TRANSFERENC.CALOR,3.0
MBIO1100,BIOLOGIA CELULAR-TEO,3.0
LENG1201,FRANCÉS 1,3.0
DEPO1214,SOFTBOL MIXTO,1.0
ICYA2203L,LAB ANALISIS SIST. ESTRUCTURAL,0.0
ECON6302C,COMPL ECONOMETRIA 2 DOC,0.0
FISI1000C,COMPL. PREFISICA,0.0
PERI1020,TALLER DE VIDEO,3.0
ARTE1113,CERAMICA 2: FIGURA HUMANA,3.0
MUSI1206,ENTREN AUDITIVO 2,2.0
CISO4611,LIT. Y POLIT. DELEUZE-AGAMBEN,4.0
PSIC3600,OPCION GRADO MATERIAS MAESTRIA,0.0
DECA1001,HERRAMIENTAS VIDA UNIVERSITARI,1.0
IIND2106,PROBABILIDAD Y ESTADÍSTICA I,3.0
DDER6100,COLOQUIO DE DOCTORADO,0.0
ARQU1021,MONOGRAFIA OPCION ARQUYCIUDAD,3.0
MUSI1911,CANTO 2,4.0
DEPO1200,ABDOMEN DE IMPACTO,1.0
ICYA3308L,LAB INGENIERIA DE PAVIMENTOS,0.0
QUIM1103C,COMPL. DE QUÍMICA,0.0
QUIM1104,LABORATORIO DE QUÍMICA,0.0
LITE2406,GRIEGO II,3.0
DEPI4104,PATENTES,4.0
MATE1201,PRECALCULO,3.0
MATE1203,CALCULO DIFERENCIAL,3.0
ARQU3933,ANÁLISIS UNIDAD AVANZADA GRP4,3.0
ECON3747,ECON DEL COMPORTAMIENTO Y EXPE,3.0
ANTR1101,FUNDAMENTOS DE ANTROPOLOGIA,3.0
DISE1106,ESTUDIO 1,4.0
ARTE3603,PROYECTO NUEVO PENSUM,6.0
ADMI2107,GERENCIA DE RECURSOS HUMANOS,3.0
ECON6105C,COMPL MICRO AVANZ T JUEGOS DOC,0.0
ARQU3828,PROY. UI ARQU URBANA,5.0
IIND2202,FUNDAMENTOS DE PRODUCCION,3.0
ECON2301C,COMPL ECONOMETRIA 1,0.0
DISE1312,TALLER DIGITAL,3.0
ICYA2401L,LAB MECANICA DE FLUIDOS,0.0
MBIO2102,BIOLOGIA MOLECULAR-TEO,3.0
QUIM3014,PROYECTO DE GRADO,1.0
ARTE1216,ANIMACION 3D,3.0
AUTO5201,PROYECTO DE GRADO,2.0
DISE2601,MOBILIARIO,3.0
FISI1029,FISICA EXPERIMENTAL II,1.0
DERE2204,PRUEBAS,3.0
CBIO6985,TESIS DOCTORADO 6,8.0
DEPO3248,NATACION PRINCIPIANTES,1.0
LENG1225,EXPRESSION ORALE ET PHONÉTIQUE,3.0
ECON1001C,COMPL INTROD. ECON COLOMBIANA,0.0
ARTE3217,VIDEOGRAFIAS DE LA MEMORIA,3.0
DEPO1256,SALSA,1.0
ADMI3205,FINANZAS PERSONALES,3.0
PSIC1137B,INFANCIA Y SOCIEDAD,3.0
CIDE3142B,HISTORIA Y DESAFIO DLLO SOCIAL,3.0
IELE1006L,LAB.FUNDAMENTOS CIRCUITOS,0.0
CONT2413,CONTABILIDAD EN UN ENTORNO INT,3.0
EECO5234,SEMINARIO DE PRACTICA,3.0
EGOB2101C,COMPL.METODOS CUANT.ASUNT.PUBL,0.0
ECON2201,MACROECONOMIA 2,4.0
IMEC1410L,LABORAT.DE CIENCIA MATERIALES,0.0
SICO5403,CONTROL FINANCIERO,3.0
ICYA1110L,LAB QUIMICA AMBIENTAL,0.0
FILO3020,OPCION GRADO MATERIAS MAESTRIA,0.0
CSOF5301,ANALISIS Y DISEÑO SOFTWARE,2.0
DEPI4106,DE LAS NUEVAS TECNOLOGIAS,4.0
IELE1010L,LAB. CIRCUITOS INSTRUMENTACION,0.0
MUSI2201,PIANO COMPLEMENTARIO 5,3.0
ISIS2603L,LAB DLLO DE SW EN EQUIPO,0.0
FISI1028C,COMPL. FÍSICA II,0.0
AUTO5226,CONTROL MOVIM Y ROBOTICA INDUS,2.0
EDUC4207,TESIS 2,6.0
QUIM1103C,COMPL. DE QUÍMICA,0.0
DISE1000,CAPACITACIÓN ARQ-DIS,0.0
IQUI1002,LAB. INTRODUCCION ING. QUIMICA,0.0
LENG1106,INGLÉS 6,0.0
MATE1209,"CALCULO 3 (ECONOMIA,ADMON)",3.0
LENG1106,INGLÉS 6,0.0
MUSI1602,TECLADO 3,2.0
FISI1018C,COMPL. FÍSICA I,0.0
ICYA3401C,COMPL HIDROLOGIA,0.0
MDER4203,COLOQUIO DE INVESTIGACION,4.0
IELE4111,ARMÓNICOS Y FLUCTUACIONES SP,4.0
ISIS1105,DISEÑO Y ANALISIS DE ALGORI.,3.0
STRA5401,PROYECTO DE GRADO,2.0
IELE1502,SISTEMAS DINÁMICOS,3.0
CIDE4172,AVANCE DE TRABAJO DE GRADO,4.0
QUIM1618C,COMPL FUND ANÁLISIS QUIM,0.0
ECON6982,INVESTIGACION TESIS DOCTORAL 3,8.0
QUIM1104,LABORATORIO DE QUÍMICA,0.0
ECON2203C,COMPL INTRODUCCIÓN A LA MACRO,0.0
"",,0.0
CPOL6523,LECTURAS DIRIGIDAS,4.0
EDUC4514,VISIONES SOCIOCULTURALES STEM,4.0
IMEC2210L,LABORATORIO MECANICA FLUIDOS,0.0
DECA1001,HERRAMIENTAS VIDA UNIVERSITARI,1.0
ARQU1503,DIBUJO ARQUITECTONICO ANALOGO,3.0
AUTO5210,INFORMATICA INDUSTRIAL,2.0
FISI1018C,COMPL. FÍSICA I,0.0
ARTE3201,ESPACIOS ELECTRONICOS,3.0
LITE3346,SEMINARIO DE COLOMBIANA,3.0
DISE3199,ESTUDIO 8: PROYECTO DE GRADO,3.0
EDUC6024,"FORMACION,SUBJETIV.Y ESTET. SI",4.0
QUIM1304,LAB DE FUNDAMENTOS QUIM ORG,0.0
QUIM1103C,COMPL. DE QUÍMICA,0.0
MPAZ4800,TRABAJO DE GRADO,4.0
QUIM1004A,CLIMA GLOBAL,3.0
MBIO2103,BIOLOGIA MOLECULAR-LAB,1.0
DERE3276,HACKING THE LAW,3.0
IIND3113,SIMULAC. EVENTOS DISCRETOS,3.0
FILO1331A,"PODER, GOBIERNO Y ESTADO",3.0
FISI1012C,COMPL. FÍSICA BÁSICA 1,0.0
MBIT4303,TESIS 2,8.0
QUIM1104,LABORATORIO DE QUÍMICA,0.0
ARQU3859,ANALISIS UI INTERDISC COLOMBIA,3.0
QUIM1105C,COMPL. DE APLICACIONES,0.0
DEPO1230,GOLF INTERMEDIOS,1.0
DISE3199,ESTUDIO 8: PROYECTO DE GRADO,3.0
EGOB4112,PROYECTO DE GRADO I,3.0
HIST6997,PASANTIA ESTUDIANTES EXTERNOS,0.0
QUIM1304,LAB DE FUNDAMENTOS QUIM ORG,0.0
CIDE3140A,"GENERO, IDENTIDAD Y DESARROLLO",3.0
IBIO2099L,LAB.FISIOLOG.CUANTIT.ING.BIOM1,0.0
ISIS1106,LENGUAJES Y MÁQUINAS,3.0
MUSI2213,MORFOLOGIA 2,3.0
CISO4020,PERSPECT. ÉTICAS Y POLÍTICAS,4.0
IELE3206,INSTRUMENTACION ELECTRONICA,3.0
FILO1393A,"LUCHA, DESEO Y RECONOCIMIENTO",3.0
IMEC2210,MECANICA FLUIDOS,3.0
DISE2525,WEB: DISEÑO E INTERACCIÓN,3.0
QUIM1106,LAB DE APLICACIONS DE QUIMICA,0.0
ANTR3008,SEMILLERO ANTROPOLOGÍA FORENSE,0.0
ISIS1205L,LAB ALGORITMICA Y PROG. OBJ II,0.0
IIND3001,PROYECTO DE GRADO 2,3.0
IQUI6402,PASANTÍA SEMESTRAL,0.0
ISIS3510L,LAB. CONSTR. APLICAC. MOVILES,0.0
IELE1010L,LAB. CIRCUITOS INSTRUMENTACION,0.0
QUIM1106,LAB DE APLICACIONS DE QUIMICA,0.0
DEPO1242,ATLETISMO (LIGA),1.0
IIND2104C,REFUERZO MODELOS PROBABILISTIC,0.0
ADMI2605,ORGANIZACIONES,3.0
ADMI3615,MERCADEO DEPORTIVO,3.0
ECON1001C,COMPL INTROD. ECON COLOMBIANA,0.0
HIST3106,ASIST. INVESTIGACION GRADO,6.0
ANTR3191,METODOLOGIA DE PRACTICA,3.0
IIND2301,DINAMICA DE SISTEMAS,3.0
BIOL1313,BIOLOGIA PARA PSICOLOGIA-LAB,0.0
MATE1252,CALCULO INTEGRAL-PROBABILIDAD,3.0
MDIS4801,INTERCAMBIO MDIS,2.0
QUIM6970,EXAMEN DE CANDIDATURA,0.0
IELE2206L,LAB FUNDAMENTOS DE ELECTRÓNICA,0.0
ARQU2203,ARQUITECTURA MODERNA,3.0
QUIM6975,EXAMEN DE CONOCIMIENTOS,0.0
IMEC6990,SUSTENTACION DE TESIS,0.0
IBIO4704,PROYECTO ESPECIAL MAESTRIA 2,4.0
DISE3146,ESTUDIO 6: INTERACCIÓN,3.0
IIND2106C,REFUERZO PROBA Y ESTAD I,0.0
IIND3202,GERENCIA DE PRODUCCION,3.0
MUSI1911,CANTO 2,4.0
EDUC4206,TESIS 1,6.0
IMEC6980,TESIS 4CR,4.0
MBIT4201,EMPRENDIMIENTO Y COMERCIO ELEC,4.0
ANTR4224,TRABAJO CAMPO,6.0
MBAE4664,COACHING Y HABILIDAD.DIRECTIV.,2.0
MUSI2416,INSTRUMENTO 6 - 15 - PIANO,4.0
ARQU1225A,LA HISTORIA DE UNA CASA,3.0
FISI1018C,COMPL. FÍSICA I,0.0
MDIS4105,ESTUDIO MAESTRÍA,4.0
CPOL3200,SEM RELACIONES INTERNACIO,3.0
PSIC3869,NEUROCIENCIAS COGNITIVAS,3.0
EDUC6001,TUTORIAL DISCIPLINAR DOCTORAL,4.0
MUSI1415,INSTRUMENTO 1 - 15 - TROMBÓN,4.0
IELE4002,SEMINARIO MAGÍSTER 2,0.0
FISI1019,FISICA EXPERIMENTAL I,1.0
MLIT4509,PASANTÍA EST-EXT DE POSGRADO,0.0
MUSI1603,TECLADO 4,2.0
DISE2624,FOTOGRAFÍA 2: PRODUCTOS,3.0
ECON2105,TEORIA DE JUEGOS,3.0
DEPO1229,FUTBOL MASCULINO,1.0
IQUI2301,LAB. INGENIERIA REACCIONES,0.0
MATE1203,CALCULO DIFERENCIAL,3.0
IIND3221C,REFUERZO LOGÍSTICA,0.0
ARTE2461,TALLER DE ARTE Y PATRIMONIO,3.0
EGOB3019,PRACTICA PROFESIONAL,3.0
IIND2301C,REFUERZO DINÁMICA DE SISTEMAS,0.0
"",,0.0
DISE3227,PORTAFOLIO,3.0
ARTE3603,PROYECTO NUEVO PENSUM,6.0
MUSI1415,INSTRUMENTO 1 - 15 - VIOLA,4.0
DERE3204,PROCESOS DECLAR EJECUT Y ARBIT,3.0
DISE3131,ESTUDIO 7: SOSTENIBILIDAD,3.0
ECON2106,TEORIA DEL CONSUMIDOR Y FIRMA,3.0
IMEC4602,ANALISIS METODO DE ELEM FINI,4.0
MADM4151,EMPRENDIMIENTO E INNOVACION,2.0
ISIS2503,ARQUITECTURA Y DISEÑO DE SW,3.0
MATE1214,CALCULO INTEGR -ECUAC.DIFEREN.,3.0
DEPO1219,TENIS DE MESA AVANZADO,1.0
FISI1013,LABORATORIO DE FISICA BASICA 1,1.0
ANTR2201,ARQUEOLOGIA COMPARADA,3.0
IQUI2200L,TALLER DISEÑO EXPERIMENTAL,0.0
IBIO4704,PROYECTO ESPECIAL MAESTRIA 2,4.0
ISIS1204L,LAB ALGORITMICA Y PROG. OBJ I,0.0
ICYA1116C,COMPL ESTATICA,0.0
MPER4102,TENDENCIAS DEL PERIODISMO,4.0
ARTE1105,FOTO BASICA 1,3.0
IQUI2020,TERMODINAMICA,3.0
EDUC4027,MÉTODOS CUALIITATIVOS DE INVES,4.0
ISIS1204L,LAB ALGORITMICA Y PROG. OBJ I,0.0
IBIO4780,TESIS I,4.0
DISE3438,FABRICACION DE PEQUEÑAS SERIES,3.0
DERE1301,TEORIA GENERAL DEL ESTADO,3.0
QUIM1104,LABORATORIO DE QUÍMICA,0.0
ADMI1401,TALLER HABILIDADES INFORMATICA,1.0
ICYA1117C,COMPL. MECANICA DE MATERIALES,0.0
CISO2102,SUJ. Y SOC: TEORIA SOCIAL S.XX,3.0
MBIO3502,MICROBIOLOGIA MEDICA-TEO,2.0
MLIT4904,TUTORIAL DE PROFUNDIZACIÓN 1,6.0
IIND1001,PROGRAMA DE ACOMPAÑAMIENTO,0.0
MEDI1211,FISIOLOGIA,4.0
IIND3221,LOGISTICA,3.0
QUIM3221,NANOCIENCIAS PARA QUÍMICOS,3.0
QUIM1100,HEXAGONO,0.0
ARQU1226A,HIST PROPORCIONES ARTE Y ARQU,3.0
FILO6200,SEMINARIO DOCTORADO 2,4.0
ISIS1204,ALGORITMICA Y PROGR. OBJ. I,3.0
ISIS1204L,LAB ALGORITMICA Y PROG. OBJ I,0.0
ARTE1229B,"ARTE,SONIDO Y MUSICA S.XX -XXI",3.0
ECON2203C,COMPL INTRODUCCIÓN A LA MACRO,0.0
ARQU3325,SEM. ESTRUCTURAS MADERA,3.0
ECON3506,SEM NUEVA HIST ECO DELACOLONIA,3.0
CIDE4141,TEO Y PRAC CONSTRUCCIÓN DE PAZ,4.0
DISE3703,BRANDING,3.0
HIST2102,FUENTES.2.METOD.HISTORIA,3.0
ADMI3133B,GERENCIA AMBIENTAL (INGLES),3.0
IQUI4304,TUTORIAL 2,1.0
ARQU1301,TALLER TECNICO 1,3.0
ICYA1117L,LAB MECANICA DE MATERIALES,0.0
MUSI1404,CONJUNTO 1 PIANO,3.0
ADMI2106,RESPONSABILIDAD SOCIAL,3.0
ARTE2107,DIBUJO CONSTRUC. ESPACIAL-ARQU,3.0
MUSI1611,SOFTWARE MUSICAL 2,2.0
EINT4001,GRADO EN PROFUNDIZACIÓN,0.0
ANTR6062,SEM. DISEÑO INVESTIGA DOCTORAL,4.0
MBIO3605,MICROBIOLOGIA AMBIENTAL-LAB,1.0
ADMI1602,TALLER AUTOCONOCIMIENTO,2.0
MATE1203,CALCULO DIFERENCIAL,3.0
MUSI1400,INSTRUMENTO COMPL.1 - CANTO,3.0
ICYA1117L,LAB MECANICA DE MATERIALES,0.0
MISO4206,ARQUITECTURA SW ÁGIL,4.0
QUIM1104,LABORATORIO DE QUÍMICA,0.0
ICYA3307,DISEÑO DE VIAS,3.0
ISIS1204,ALGORITMICA Y PROGR. OBJ. I,3.0
ECON2202C,COMPL MACROECONOMIA 3,0.0
GEOC1023,LABORATORIO DE GEOLOGIA,1.0
ISIS1404L,LAB TI EN LAS ORGANIZACIONES,0.0
MPAZ4200,CONVIV Y RECONST TEJIDO SOCIAL,4.0
DEPO1235,TAEKWONDO ITF,1.0
IBIO4702,PROYECTO ESPECIAL MAESTRIA,4.0
LENG1103,INGLÉS 3,0.0
MUSI2200,PIANO COMPLEMENTARIO 4,3.0
ECON2107C,COMPL INTRODUCCION A LA MICRO,0.0
IIND2107,PROBABILIDAD Y ESTADISTICA II,3.0
ARTE3602,ANTEPROYECTO NUEVO,3.0
MUSI1400,INSTRUMENTO COMPL.1 - CANTO,3.0
QUIM1104,LABORATORIO DE QUÍMICA,0.0
ECON4600,SEMINARIO DE TESIS PEG,4.0
MGAP4444,LIDERAZGO Y GESTION DEL CAMBIO,2.0
ICYA2412L,LAB MECANICA FLUIDOS AMBIENTAL,0.0
ISIS2603,DESARROLLO DE SW EN EQUIPO,3.0
MEDI1229,LABORATORIO DE HISTOLOGIA,0.0
MBIO1282B,PRINCIP.CIENT.COCINA MOLECULAR,3.0
IIND2202C,COMPL. FUNDAMENTOS PRODUCCIÓN,0.0
IMEC2543L,LAB DINAMICA DE MAQUINARIA,0.0
ARQU1121,TALLER DE COMPOSICION 2,3.0
LITE1611,ESPAÑOL,3.0
MATE1107,ALGEBRA LINEAL 2 (INGLÉS),3.0
CPOL6974,EX AREA MAYOR-POL COMPARADA,4.0
MLIT4120,TEORIA 1,4.0
IMEC2210L,LABORATORIO MECANICA FLUIDOS,0.0
ICYA1116,ESTATICA,3.0
ICYA1117,MECANICA DE MATERIALES,3.0
IELE1000,INTR. A LA INGENIERIA ELECTR.,3.0
ARTE3422,ARTE Y CARCELES,3.0
MBIO2103,BIOLOGIA MOLECULAR-LAB,1.0
ECON2106C,COMPL TEORIA DEL CONS Y FIRMA,0.0
QUIM1104,LABORATORIO DE QUÍMICA,0.0
IMEC4701,TESIS 1,4.0
QUIM1106,LAB DE APLICACIONS DE QUIMICA,0.0
MECU4202,TUTORIA DE INVESTIGACIÓN I,4.0
MUSI1404,CONJUNTO 1,3.0
EDUC4207,TESIS 2,6.0
SICO5314,SEMINARIO GESTION DE LA CALIDA,3.0
ARQU3156,LA MAGIA DE LA GEOMETRIA,3.0
EDUC4207,TESIS 2,6.0
IELE6982,TESIS 12CR,12.0
ARTE3114,PINTURA EXPERIMENTAL,3.0
LENG1103,INGLÉS 3,0.0
DLIT6905,PASANTÍA,0.0
IBIO3702,PROYECTO INVESTIGAC.INGENIERIA,3.0
DEPO1243,DANZA DE LA INDIA,1.0
MUSI1903,LITERATURA VOCAL 1,1.0
IIND3113C,REFUERZO SIMULA. EVENT.DISCRET,0.0
MATE1214C,CALC.INTEG-ECUAC.DIFEREN COMPL,0.0
DISE3199,ESTUDIO 8: PROYECTO DE GRADO,3.0
IBIO4171,ADV. APPL. BIOMECHANICS,4.0
"",,0.0
CBIO4800,SEMINARIOS INVESTIGACION L.D.,4.0
FISI1018C,COMPL. FÍSICA I,0.0
QUIM1619,LAB FUNDAM ANÁLISIS QUÍMICO,0.0
ECON4659C,COMPL. TEORIA DE JUEGOS,0.0
CIDE4180,TEORÍAS FEMINISTAS_CAMBIO SOCI,4.0
IBIO4703,PROYECTO ESPECIAL MAESTRIA,1.0
IIND2104C,REFUERZO MODELOS PROBABILISTIC,0.0
IIND2201C,REFUERZO CONTROL DE PRODUCCION,0.0
PSIC4108,DISEÑO PR INVE IV COLOQ III,4.0
MTRI4301,METOD RESOLUC CASOS TRIBUTARIO,4.0
IIND2103C,REFUERZO PRINCIPIOS OPTIMIZAC.,0.0
ADMI3502,ESTRATEGIA,3.0
IIND2103,PRINCIPIOS OPTIMIZACION,3.0
ANTR6980,SEMINARIO DOCTORAL 1,8.0
CIDE4136,INSTITUCIONES Y DESARROLLO,4.0
ARQU3168,GESTION Y DESARROLLO PROY BIM,3.0
DEPO1230,GOLF INTERMEDIOS,1.0
IQUI2024,LAB. EQUILIBRIO,0.0
QUIM1104,LABORATORIO DE QUÍMICA,0.0
LENG1301,ALEMAN 1,3.0
LENG1104,INGLÉS 4,0.0
FISI1028C,COMPL. FÍSICA II,0.0
EDUC4206,TESIS 1,6.0
MUSI1210,PIANO COMPLEMENTARIO 3,3.0
ARTE3603,PROYECTO NUEVO PENSUM,6.0
QUIM1511,LABORATORIO DE FISICOQUIMICA I,1.0
DDER6404,TUTORIA 4,4.0
"",,0.0
ISIS1404,TI EN LAS ORGANIZACIONES,3.0
IELE2210L,LAB. SIST. ELECTRON. DIGITALES,0.0
IBIO6402,PASANTÍA SEMESTRAL,0.0
DISE3199,ESTUDIO 8: PROYECTO DE GRADO,3.0
HIST2307B,AFROAMERICANISTAS AM. LAT.,3.0
ECON2101,MICROECONOMIA 2,4.0
ISIS1205L,LAB ALGORITMICA Y PROG. OBJ II,0.0
DADM6985,SEMINARIO DE TESIS V,6.0
MGPD4430,TRABAJO DE CAMPO II,2.0
QUIM1102,LABORATORIO DE QUIMICA GENERAL,1.0
IIND2109C,REFUERZO SIST. APOYO DECISION,0.0
ICYA3306L,LAB SISTEMAS DE TRANSPORTE,0.0
DERE2602,DERECHO COMPARADO,3.0
ECON2106C,COMPL TEORIA DEL CONS Y FIRMA,0.0
MATE1209,"CALCULO 3 (ECONOMIA,ADMON)",3.0
IELE1002,FUNDAMENTOS DE CIRCUITOS,3.0
HIST4707,LECTURAS DIRIGIDAS 2,4.0
ECON3704,DERIVADOS FINANCIEROS,3.0
IMEC6001,TUTORIAL 3,1.0
EGOB1112B,INTRO A LAS POLÍTICAS PÚBLICAS,3.0
QUIM1212,QUIMICA INORGANICA II,3.0
ICYA3107,PRERREQUISITO PROYECTO IAMB,0.0
IELE2300,ANALISIS DE SISTEMS DE CONTROL,3.0
MADM4550,ESTRATEGIA,3.0
MATE1064B,PENSAM. A TRAVES DE LOS NUME.,3.0
DERE2403,PENAL ESPECIAL,3.0
IMEC1001L,LABORATORIO DE FUNDAMENTOS,0.0
MLIT4540,SEMINARIO FERNANDO PESSOA,4.0
CONT2462L,ANÁLISIS DE SISTEMAS DE INFORM,0.0
ICYA2203C,COMPL ANALISIS SIST ESTRUCT.,0.0
ARTE1501,TALLER DE ESCENOGRAFIA,2.0
IELE2042B,TECNOLOGÍA DE IRONMAN,3.0
GEOC2057,MECANICA DEL CONTINUO,3.0
IELE6997,PASANTIA ESTUDIANTES EXTERNOS,0.0
QUIM1103C,COMPL. DE QUÍMICA,0.0
FISI1912B,MUNDOS LEJANOS,3.0
EDUC4206,TESIS 1,6.0
ISIS1204L,LAB ALGORITMICA Y PROG. OBJ I,0.0
ARTE1117,TALLER BASICO 2,3.0
EECO5505,MÉTODOS CUANTITATIVOS,3.0
FISI1860,ELECTRONICA PARA CIENCIAS,3.0
MUSI1400,INSTRUMENTO COMPL.1 - CANTO,3.0
HIST3990,INSCRIPCION A GRADO,0.0
CBIO4600,ENTRENAM.NORMAS Y PROC.LAB.DCB,0.0
IIND2109C,REFUERZO SIST. APOYO DECISION,0.0
LITE3903,ASISTENCIA DE INVESTIGACIÓN,6.0
IELE4405,REDES Y TELETRAFICO,4.0
ISIS3302,"MODELADO, SIMULACION Y OPTIMIZ",3.0
ANTR2103,ESCUELAS ANTROPOLOGICAS I,3.0
MUSI1400,INSTRUMENTO COMPL.1 - CANTO,3.0
ICYA2401C,COMPL MECANICA DE FLUIDOS,0.0
ADMI3109,PLANES DE NEGOCIOS,3.0
MBIO1100,BIOLOGIA CELULAR-TEO,3.0
DEPO1242,ATLETISMO (LIGA),1.0
MADM4100,EMPRESARIADO EN COLOMBIA,2.0
ANTR3992,PRACTICA PROFESIONAL,3.0
"",,0.0
QUIM1619,LAB FUNDAM ANÁLISIS QUÍMICO,0.0
ISIS1404L,LAB TI EN LAS ORGANIZACIONES,0.0
EGOB4109,TÉCNICAS DE ANÁLISIS DATOS II,4.0
MATE1105,ALGEBRA LINEAL 1,3.0
GEOC1002,GEOCIENCIAS,3.0
MUSI1415,INSTRUMENTO 1 - 15 - VIOLÍN,4.0
IQUI2101L,TALLER FENOMENOS TRANSPORTE 1,0.0
CPOL2248,CHINA COMO PRETEXTO,3.0
ISIS1204,ALGORITMICA Y PROGR. OBJ. I,3.0
MATE1252C,CALCULO INTEGRAL-PROBAB COMPL,0.0
MATE1252C,CALCULO INTEGRAL-PROBAB COMPL,0.0
ADMI3110,EMPRENDI. INNOVACION.(INGLES),3.0
ARTE2203,VIDEO EXPERIMENTAL,3.0
EDUC4206,TESIS 1,6.0
MUSI2415,INSTRUMENTO 5 - 15 - GUITARRA,4.0
MBIO2100,BIOQUIMICA-TEO,3.0
CBIO4200,ADN FOSIL Y ARQUEOPARASITOLOGI,4.0
FISI1019,FISICA EXPERIMENTAL I,1.0
LENG1202,FRANCÉS 2,3.0
DISE2100,ESTUDIO 3,4.0
MATE1201,PRECALCULO,3.0
HIST2420A,HISTORIA DE LA MEDICINA,3.0
MATE1203,CALCULO DIFERENCIAL,3.0
ICYA3406L,LAB MODELACION AMBIENTAL,0.0
FISI1028C,COMPL. FÍSICA II,0.0
ISIS1106,LENGUAJES Y MÁQUINAS,3.0
HIST1417B,INTRODUCCION A LA GEOGRAFIA,3.0
ICYA2401L,LAB MECANICA DE FLUIDOS,0.0
DEPO3103,RUGBY MASCULINO PRINCIPIANTES,1.0
ECON1001B,INTROD. ECON COLOMBIANA,3.0
EGOB1100B,INTRODUCCIÓN AL GOBIERNO,3.0
IELE2002L,LAB. TEORIA ELECTROMAGNETICA,0.0
MATE1203,CALCULO DIFERENCIAL,3.0
